,type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
3535,post,2011010801,SEA,NO,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011010801/2011010801_gtd.json,41.0,36.0
3536,post,2011010800,IND,NYJ,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011010800/2011010800_gtd.json,16.0,17.0
3537,post,2011010900,KC,BAL,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011010900/2011010900_gtd.json,7.0,30.0
3538,post,2011010901,PHI,GB,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011010901/2011010901_gtd.json,16.0,21.0
3539,post,2011011500,PIT,BAL,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011011500/2011011500_gtd.json,31.0,24.0
3540,post,2011011501,ATL,GB,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011011501/2011011501_gtd.json,21.0,48.0
3541,post,2011011601,CHI,SEA,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011011601/2011011601_gtd.json,35.0,24.0
3542,post,2011011600,NE,NYJ,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011011600/2011011600_gtd.json,21.0,28.0
3543,post,2011012301,CHI,GB,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011012301/2011012301_gtd.json,14.0,21.0
3544,post,2011012300,PIT,NYJ,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011012300/2011012300_gtd.json,24.0,19.0
3545,post,2011013000,NPR,APR,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011013000/2011013000_gtd.json,55.0,41.0
3546,post,2011020600,GB,PIT,18,2010,POST,http://www.nfl.com/liveupdate/game-center/2011020600/2011020600_gtd.json,31.0,25.0
