,type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
3607,post,2017010700,HOU,OAK,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010700/2017010700_gtd.json,27.0,14.0
3608,post,2017010701,SEA,DET,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010701/2017010701_gtd.json,26.0,6.0
3609,post,2017010800,PIT,MIA,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010800/2017010800_gtd.json,30.0,12.0
3610,post,2017010801,GB,NYG,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017010801/2017010801_gtd.json,38.0,13.0
3611,post,2017011400,ATL,SEA,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017011400/2017011400_gtd.json,36.0,20.0
3612,post,2017011401,NE,HOU,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017011401/2017011401_gtd.json,34.0,16.0
3613,post,2017011501,DAL,GB,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017011501/2017011501_gtd.json,31.0,34.0
3614,post,2017011500,KC,PIT,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017011500/2017011500_gtd.json,16.0,18.0
3615,post,2017012200,ATL,GB,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017012200/2017012200_gtd.json,44.0,21.0
3616,post,2017012201,NE,PIT,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017012201/2017012201_gtd.json,36.0,17.0
3617,post,2017012900,NPR,APR,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017012900/2017012900_gtd.json,13.0,20.0
3618,post,2017020500,ATL,NE,18,2016,POST,http://www.nfl.com/liveupdate/game-center/2017020500/2017020500_gtd.json,28.0,34.0
