,type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
1221,reg,2011090800,GB,NO,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011090800/2011090800_gtd.json,42.0,34.0
1222,reg,2011091100,BAL,PIT,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091100/2011091100_gtd.json,35.0,7.0
1223,reg,2011091107,STL,PHI,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091107/2011091107_gtd.json,13.0,31.0
1224,reg,2011091106,TB,DET,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091106/2011091106_gtd.json,20.0,27.0
1225,reg,2011091105,CHI,ATL,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091105/2011091105_gtd.json,30.0,12.0
1226,reg,2011091104,KC,BUF,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091104/2011091104_gtd.json,7.0,41.0
1227,reg,2011091103,JAC,TEN,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091103/2011091103_gtd.json,16.0,14.0
1228,reg,2011091102,HOU,IND,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091102/2011091102_gtd.json,34.0,7.0
1229,reg,2011091101,CLE,CIN,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091101/2011091101_gtd.json,17.0,27.0
1230,reg,2011091111,SD,MIN,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091111/2011091111_gtd.json,24.0,17.0
1231,reg,2011091110,SF,SEA,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091110/2011091110_gtd.json,33.0,17.0
1232,reg,2011091109,ARI,CAR,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091109/2011091109_gtd.json,28.0,21.0
1233,reg,2011091108,WAS,NYG,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091108/2011091108_gtd.json,28.0,14.0
1234,reg,2011091112,NYJ,DAL,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091112/2011091112_gtd.json,27.0,24.0
1235,reg,2011091200,MIA,NE,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091200/2011091200_gtd.json,24.0,38.0
1236,reg,2011091201,DEN,OAK,1,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091201/2011091201_gtd.json,20.0,23.0
1237,reg,2011091800,DET,KC,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091800/2011091800_gtd.json,48.0,3.0
1238,reg,2011091801,BUF,OAK,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091801/2011091801_gtd.json,38.0,35.0
1239,reg,2011091809,PIT,SEA,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091809/2011091809_gtd.json,24.0,0.0
1240,reg,2011091808,NO,CHI,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091808/2011091808_gtd.json,30.0,13.0
1241,reg,2011091807,CAR,GB,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091807/2011091807_gtd.json,23.0,30.0
1242,reg,2011091806,MIN,TB,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091806/2011091806_gtd.json,20.0,24.0
1243,reg,2011091805,WAS,ARI,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091805/2011091805_gtd.json,22.0,21.0
1244,reg,2011091802,TEN,BAL,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091802/2011091802_gtd.json,26.0,13.0
1245,reg,2011091803,NYJ,JAC,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091803/2011091803_gtd.json,32.0,3.0
1246,reg,2011091804,IND,CLE,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091804/2011091804_gtd.json,19.0,27.0
1247,reg,2011091810,SF,DAL,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091810/2011091810_gtd.json,24.0,27.0
1248,reg,2011091811,NE,SD,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091811/2011091811_gtd.json,35.0,21.0
1249,reg,2011091813,MIA,HOU,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091813/2011091813_gtd.json,13.0,23.0
1250,reg,2011091812,DEN,CIN,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091812/2011091812_gtd.json,24.0,22.0
1251,reg,2011091814,ATL,PHI,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091814/2011091814_gtd.json,35.0,31.0
1252,reg,2011091900,NYG,STL,2,2011,POST,http://www.nfl.com/liveupdate/game-center/2011091900/2011091900_gtd.json,28.0,16.0
1253,reg,2011092500,CAR,JAC,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092500/2011092500_gtd.json,16.0,10.0
1254,reg,2011092501,NO,HOU,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092501/2011092501_gtd.json,40.0,33.0
1255,reg,2011092507,CIN,SF,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092507/2011092507_gtd.json,8.0,13.0
1256,reg,2011092506,MIN,DET,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092506/2011092506_gtd.json,23.0,26.0
1257,reg,2011092505,PHI,NYG,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092505/2011092505_gtd.json,16.0,29.0
1258,reg,2011092504,TEN,DEN,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092504/2011092504_gtd.json,17.0,14.0
1259,reg,2011092503,CLE,MIA,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092503/2011092503_gtd.json,17.0,16.0
1260,reg,2011092502,BUF,NE,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092502/2011092502_gtd.json,34.0,31.0
1261,reg,2011092508,OAK,NYJ,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092508/2011092508_gtd.json,34.0,24.0
1262,reg,2011092510,STL,BAL,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092510/2011092510_gtd.json,7.0,37.0
1263,reg,2011092509,SD,KC,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092509/2011092509_gtd.json,20.0,17.0
1264,reg,2011092513,TB,ATL,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092513/2011092513_gtd.json,16.0,13.0
1265,reg,2011092512,SEA,ARI,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092512/2011092512_gtd.json,13.0,10.0
1266,reg,2011092511,CHI,GB,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092511/2011092511_gtd.json,17.0,27.0
1267,reg,2011092514,IND,PIT,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092514/2011092514_gtd.json,20.0,23.0
1268,reg,2011092600,DAL,WAS,3,2011,POST,http://www.nfl.com/liveupdate/game-center/2011092600/2011092600_gtd.json,18.0,16.0
1269,reg,2011100200,CIN,BUF,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100200/2011100200_gtd.json,23.0,20.0
1270,reg,2011100201,CLE,TEN,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100201/2011100201_gtd.json,13.0,31.0
1271,reg,2011100208,KC,MIN,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100208/2011100208_gtd.json,22.0,17.0
1272,reg,2011100207,JAC,NO,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100207/2011100207_gtd.json,10.0,23.0
1273,reg,2011100206,STL,WAS,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100206/2011100206_gtd.json,10.0,17.0
1274,reg,2011100205,CHI,CAR,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100205/2011100205_gtd.json,34.0,29.0
1275,reg,2011100204,PHI,SF,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100204/2011100204_gtd.json,23.0,24.0
1276,reg,2011100203,DAL,DET,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100203/2011100203_gtd.json,30.0,34.0
1277,reg,2011100202,HOU,PIT,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100202/2011100202_gtd.json,17.0,10.0
1278,reg,2011100210,SEA,ATL,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100210/2011100210_gtd.json,28.0,30.0
1279,reg,2011100209,ARI,NYG,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100209/2011100209_gtd.json,27.0,31.0
1280,reg,2011100213,SD,MIA,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100213/2011100213_gtd.json,26.0,16.0
1281,reg,2011100212,OAK,NE,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100212/2011100212_gtd.json,19.0,31.0
1282,reg,2011100211,GB,DEN,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100211/2011100211_gtd.json,49.0,23.0
1283,reg,2011100214,BAL,NYJ,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100214/2011100214_gtd.json,34.0,17.0
1284,reg,2011100300,TB,IND,4,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100300/2011100300_gtd.json,24.0,17.0
1285,reg,2011100900,PIT,TEN,5,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100900/2011100900_gtd.json,38.0,17.0
1286,reg,2011100901,HOU,OAK,5,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100901/2011100901_gtd.json,20.0,25.0
1287,reg,2011100902,IND,KC,5,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100902/2011100902_gtd.json,24.0,28.0
1288,reg,2011100903,JAC,CIN,5,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100903/2011100903_gtd.json,20.0,30.0
1289,reg,2011100904,NYG,SEA,5,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100904/2011100904_gtd.json,25.0,36.0
1290,reg,2011100905,MIN,ARI,5,2011,POST,http://www.nfl.com/liveupdate/game-center/2011100905/2011100905_gtd.json,34.0,10.0
