,type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
386,pre,2015080951,MIN,PIT,0,2015,POST,http://www.nfl.com/liveupdate/game-center/2015080951/2015080951_gtd.json,14.0,3.0
387,pre,2015081351,BAL,NO,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081351/2015081351_gtd.json,30.0,27.0
388,pre,2015081352,DET,NYJ,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081352/2015081352_gtd.json,23.0,3.0
389,pre,2015081353,NE,GB,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081353/2015081353_gtd.json,11.0,22.0
390,pre,2015081354,CLE,WAS,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081354/2015081354_gtd.json,17.0,20.0
391,pre,2015081355,CHI,MIA,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081355/2015081355_gtd.json,27.0,10.0
392,pre,2015081356,SD,DAL,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081356/2015081356_gtd.json,17.0,7.0
393,pre,2015081451,ATL,TEN,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081451/2015081451_gtd.json,31.0,24.0
394,pre,2015081452,BUF,CAR,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081452/2015081452_gtd.json,24.0,25.0
395,pre,2015081453,CIN,NYG,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081453/2015081453_gtd.json,23.0,10.0
396,pre,2015081454,JAC,PIT,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081454/2015081454_gtd.json,23.0,21.0
397,pre,2015081455,OAK,STL,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081455/2015081455_gtd.json,18.0,3.0
398,pre,2015081456,SEA,DEN,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081456/2015081456_gtd.json,20.0,22.0
399,pre,2015081551,MIN,TB,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081551/2015081551_gtd.json,26.0,16.0
400,pre,2015081552,HOU,SF,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081552/2015081552_gtd.json,23.0,10.0
401,pre,2015081553,ARI,KC,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081553/2015081553_gtd.json,19.0,34.0
402,pre,2015081651,PHI,IND,1,2015,POST,http://www.nfl.com/liveupdate/game-center/2015081651/2015081651_gtd.json,36.0,10.0
403,pre,2015082051,WAS,DET,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082051/2015082051_gtd.json,21.0,17.0
404,pre,2015082052,CLE,BUF,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082052/2015082052_gtd.json,10.0,11.0
405,pre,2015082151,NYJ,ATL,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082151/2015082151_gtd.json,30.0,22.0
406,pre,2015082152,KC,SEA,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082152/2015082152_gtd.json,14.0,13.0
407,pre,2015082251,CAR,MIA,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082251/2015082251_gtd.json,31.0,30.0
408,pre,2015082252,PHI,BAL,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082252/2015082252_gtd.json,40.0,17.0
409,pre,2015082253,IND,CHI,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082253/2015082253_gtd.json,11.0,23.0
410,pre,2015082254,NO,NE,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082254/2015082254_gtd.json,24.0,26.0
411,pre,2015082255,NYG,JAC,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082255/2015082255_gtd.json,22.0,12.0
412,pre,2015082256,HOU,DEN,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082256/2015082256_gtd.json,10.0,14.0
413,pre,2015082257,MIN,OAK,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082257/2015082257_gtd.json,20.0,12.0
414,pre,2015082258,ARI,SD,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082258/2015082258_gtd.json,19.0,22.0
415,pre,2015082351,PIT,GB,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082351/2015082351_gtd.json,24.0,19.0
416,pre,2015082352,SF,DAL,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082352/2015082352_gtd.json,23.0,6.0
417,pre,2015082353,TEN,STL,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082353/2015082353_gtd.json,27.0,14.0
418,pre,2015082451,TB,CIN,2,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082451/2015082451_gtd.json,25.0,11.0
419,pre,2015082851,CAR,NE,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082851/2015082851_gtd.json,16.0,17.0
420,pre,2015082853,KC,TEN,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082853/2015082853_gtd.json,34.0,10.0
421,pre,2015082852,JAC,DET,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082852/2015082852_gtd.json,17.0,22.0
422,pre,2015082951,BUF,PIT,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082951/2015082951_gtd.json,43.0,19.0
423,pre,2015082954,NYG,NYJ,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082954/2015082954_gtd.json,18.0,28.0
424,pre,2015082953,MIA,ATL,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082953/2015082953_gtd.json,13.0,9.0
425,pre,2015082952,DAL,MIN,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082952/2015082952_gtd.json,14.0,28.0
426,pre,2015082955,TB,CLE,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082955/2015082955_gtd.json,7.0,31.0
427,pre,2015082956,BAL,WAS,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082956/2015082956_gtd.json,13.0,31.0
428,pre,2015082957,CIN,CHI,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082957/2015082957_gtd.json,21.0,10.0
429,pre,2015082958,GB,PHI,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082958/2015082958_gtd.json,26.0,39.0
430,pre,2015082959,STL,IND,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082959/2015082959_gtd.json,14.0,24.0
431,pre,2015082960,SD,SEA,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082960/2015082960_gtd.json,15.0,16.0
432,pre,2015082961,DEN,SF,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015082961/2015082961_gtd.json,19.0,12.0
433,pre,2015083051,NO,HOU,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015083051/2015083051_gtd.json,13.0,27.0
434,pre,2015083052,OAK,ARI,3,2015,POST,http://www.nfl.com/liveupdate/game-center/2015083052/2015083052_gtd.json,23.0,30.0
435,pre,2015090353,IND,CIN,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090353/2015090353_gtd.json,6.0,9.0
436,pre,2015090355,NYJ,PHI,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090355/2015090355_gtd.json,24.0,18.0
437,pre,2015090354,MIA,TB,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090354/2015090354_gtd.json,17.0,22.0
438,pre,2015090352,GB,NO,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090352/2015090352_gtd.json,38.0,10.0
439,pre,2015090351,ATL,BAL,4,2015,POST,http://www.nfl.com/liveupdate/game-center/2015090351/2015090351_gtd.json,20.0,19.0
