,type,game_id,home_team,away_team,week,season,state_of_game,game_url,home_score,away_score
65,pre,2010080851,CIN,DAL,0,2010,POST,http://www.nfl.com/liveupdate/game-center/2010080851/2010080851_gtd.json,7.0,16.0
66,pre,2010081252,NE,NO,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081252/2010081252_gtd.json,27.0,24.0
67,pre,2010081251,BAL,CAR,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081251/2010081251_gtd.json,17.0,12.0
68,pre,2010081253,DAL,OAK,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081253/2010081253_gtd.json,9.0,17.0
69,pre,2010081351,WAS,BUF,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081351/2010081351_gtd.json,42.0,17.0
70,pre,2010081352,PHI,JAC,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081352/2010081352_gtd.json,28.0,27.0
71,pre,2010081353,ATL,KC,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081353/2010081353_gtd.json,20.0,10.0
72,pre,2010081451,MIA,TB,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081451/2010081451_gtd.json,10.0,7.0
73,pre,2010081452,PIT,DET,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081452/2010081452_gtd.json,23.0,7.0
74,pre,2010081453,GB,CLE,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081453/2010081453_gtd.json,24.0,27.0
75,pre,2010081454,ARI,HOU,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081454/2010081454_gtd.json,19.0,16.0
76,pre,2010081455,STL,MIN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081455/2010081455_gtd.json,7.0,28.0
77,pre,2010081456,SD,CHI,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081456/2010081456_gtd.json,25.0,10.0
78,pre,2010081457,SEA,TEN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081457/2010081457_gtd.json,20.0,18.0
79,pre,2010081551,IND,SF,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081551/2010081551_gtd.json,17.0,37.0
80,pre,2010081552,CIN,DEN,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081552/2010081552_gtd.json,33.0,24.0
81,pre,2010081651,NYJ,NYG,1,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081651/2010081651_gtd.json,16.0,31.0
82,pre,2010081952,BUF,IND,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081952/2010081952_gtd.json,34.0,21.0
83,pre,2010081951,ATL,NE,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010081951/2010081951_gtd.json,10.0,28.0
84,pre,2010082051,CIN,PHI,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082051/2010082051_gtd.json,22.0,9.0
85,pre,2010082151,WAS,BAL,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082151/2010082151_gtd.json,3.0,23.0
86,pre,2010082152,NYG,PIT,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082152/2010082152_gtd.json,17.0,24.0
87,pre,2010082154,JAC,MIA,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082154/2010082154_gtd.json,26.0,27.0
88,pre,2010082153,TB,KC,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082153/2010082153_gtd.json,20.0,15.0
89,pre,2010082155,CLE,STL,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082155/2010082155_gtd.json,17.0,19.0
90,pre,2010082156,NO,HOU,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082156/2010082156_gtd.json,38.0,20.0
91,pre,2010082157,CAR,NYJ,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082157/2010082157_gtd.json,3.0,9.0
92,pre,2010082158,CHI,OAK,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082158/2010082158_gtd.json,17.0,32.0
93,pre,2010082159,SD,DAL,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082159/2010082159_gtd.json,14.0,16.0
94,pre,2010082160,DEN,DET,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082160/2010082160_gtd.json,20.0,25.0
95,pre,2010082161,SEA,GB,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082161/2010082161_gtd.json,24.0,27.0
96,pre,2010082251,SF,MIN,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082251/2010082251_gtd.json,15.0,10.0
97,pre,2010082351,TEN,ARI,2,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082351/2010082351_gtd.json,24.0,10.0
98,pre,2010082652,NE,STL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082652/2010082652_gtd.json,35.0,36.0
99,pre,2010082651,GB,IND,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082651/2010082651_gtd.json,59.0,24.0
100,pre,2010082752,MIA,ATL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082752/2010082752_gtd.json,6.0,16.0
101,pre,2010082753,NYJ,WAS,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082753/2010082753_gtd.json,11.0,16.0
102,pre,2010082751,NO,SD,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082751/2010082751_gtd.json,36.0,21.0
103,pre,2010082754,KC,PHI,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082754/2010082754_gtd.json,17.0,20.0
104,pre,2010082852,DET,CLE,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082852/2010082852_gtd.json,35.0,27.0
105,pre,2010082853,BUF,CIN,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082853/2010082853_gtd.json,35.0,20.0
106,pre,2010082855,BAL,NYG,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082855/2010082855_gtd.json,24.0,10.0
107,pre,2010082854,TB,JAC,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082854/2010082854_gtd.json,13.0,19.0
108,pre,2010082856,MIN,SEA,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082856/2010082856_gtd.json,24.0,13.0
109,pre,2010082857,CAR,TEN,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082857/2010082857_gtd.json,15.0,7.0
110,pre,2010082851,HOU,DAL,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082851/2010082851_gtd.json,23.0,7.0
111,pre,2010082858,CHI,ARI,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082858/2010082858_gtd.json,9.0,14.0
112,pre,2010082859,OAK,SF,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082859/2010082859_gtd.json,24.0,28.0
113,pre,2010082951,DEN,PIT,3,2010,POST,http://www.nfl.com/liveupdate/game-center/2010082951/2010082951_gtd.json,34.0,17.0
114,pre,2010090251,DET,BUF,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090251/2010090251_gtd.json,28.0,23.0
115,pre,2010090252,IND,CIN,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090252/2010090252_gtd.json,28.0,30.0
116,pre,2010090253,NYG,NE,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090253/2010090253_gtd.json,20.0,17.0
117,pre,2010090254,JAC,ATL,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090254/2010090254_gtd.json,13.0,9.0
118,pre,2010090255,PIT,CAR,4,2010,POST,http://www.nfl.com/liveupdate/game-center/2010090255/2010090255_gtd.json,19.0,3.0
