,season,play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,season_type
598162,2012,59,2013010500,HOU,CIN,HOU,home,CIN,HOU,84.0,2013-01-05,894.0,1794.0,3594.0,Half1,0,1,0,1,1.0,0.0,14:54,HOU 16,10,1,(14:54) M.Schaub scrambles right end to HOU 17 for 1 yard (R.Geathers).,run,1.0,0,0,1.0,0,0,1,,,0.0,0.0,right,end,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016500208486342,0.1933727876744826,0.009094035924888,0.302555354183923,0.198047424435274,0.0035175697769884,0.2917628071558096,0.0,0.0,-0.0726768512102187,-0.617810107919498,-1.0140128127409929,1.0140128127409929,-0.617810107919498,0.617810107919498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4745314977298669,0.5254685022701331,0.4745314977298669,0.5254685022701331,-0.0162334966214016,0.4582980011084652,0.5417019988915348,-0.0162334966214016,0.0162334966214016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,00-0022787,M.Schaub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,,00-0022867,,R.Geathers,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.0,post
598163,2012,80,2013010500,HOU,CIN,HOU,home,CIN,HOU,83.0,2013-01-05,864.0,1764.0,3564.0,Half1,0,1,0,1,2.0,0.0,14:24,HOU 17,9,-3,(14:24) M.Schaub pass short left to A.Foster to HOU 13 for -4 yards (R.Nelson).,pass,-4.0,0,0,1.0,0,0,0,short,left,-6.0,2.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018446249417173,0.2158468865069061,0.0094243884542924,0.3363620404144259,0.1765205602147589,0.0038270833438005,0.2561744161240986,0.0,0.0,-0.6904869591297167,-1.461840715571354,-2.4758535283123466,2.4758535283123466,-0.617810107919498,0.617810107919498,-1.461840715571354,1.461840715571354,-1.4410430961271887,-0.0207976194441652,-1.4410430961271887,-0.0207976194441652,-1.4410430961271887,1.4410430961271887,-0.0207976194441652,0.0207976194441652,-1.4410430961271887,1.4410430961271887,-0.0207976194441652,0.0207976194441652,0.4582980011084652,0.5417019988915348,0.4582980011084652,0.5417019988915348,-0.0412488936772355,0.4170491074312297,0.5829508925687703,-0.0162334966214016,0.0162334966214016,-0.0412488936772355,0.0412488936772355,-0.0428414254201088,0.0015925317428732,-0.0428414254201088,0.0015925317428732,-0.0428414254201088,0.0428414254201088,0.0015925317428732,-0.0015925317428732,-0.0428414254201088,0.0428414254201088,0.0015925317428732,-0.0015925317428732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0022787,M.Schaub,00-0026796,A.Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0025408,R.Nelson,,,,,,,,,,,,,CIN,,00-0025408,,R.Nelson,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.0,post
598164,2012,104,2013010500,HOU,CIN,HOU,home,CIN,HOU,87.0,2013-01-05,817.0,1717.0,3517.0,Half1,0,1,0,1,3.0,0.0,13:37,HOU 13,13,5,(13:37) (Shotgun) M.Schaub pass short right to O.Daniels pushed ob at HOU 21 for 8 yards (N.Clements).,pass,8.0,1,0,1.0,0,0,0,short,right,5.0,3.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021301184551556,0.272069030118527,0.013347155535624,0.4159937639220765,0.113056043003486,0.0040930555172157,0.1793108334479149,0.0,0.0,-2.1523276747010707,-0.254814933954818,-2.7306684622671646,2.7306684622671646,-0.617810107919498,0.617810107919498,-1.716655649526172,1.716655649526172,-0.7337132892362201,0.4788983552814021,-0.7337132892362201,0.4788983552814021,-2.174756385363409,2.174756385363409,0.4581007358372368,-0.4581007358372368,-2.174756385363409,2.174756385363409,0.4581007358372368,-0.4581007358372368,0.4170491074312297,0.5829508925687703,0.4170491074312297,0.5829508925687703,-0.0071130071940164,0.4099361002372133,0.5900638997627867,-0.0162334966214016,0.0162334966214016,-0.0483619008712519,0.0483619008712519,-0.0227663265450961,0.0156533193510797,-0.0227663265450961,0.0156533193510797,-0.065607751965205,0.065607751965205,0.017245851093953,-0.017245851093953,-0.065607751965205,0.065607751965205,0.017245851093953,-0.017245851093953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0022787,M.Schaub,00-0024313,O.Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,,00-0020495,,N.Clements,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.0,post
598165,2012,128,2013010500,HOU,CIN,HOU,home,CIN,HOU,79.0,2013-01-05,801.0,1701.0,3501.0,Half1,0,1,0,1,4.0,0.0,13:21,HOU 21,5,5,"(13:21) D.Jones punts 41 yards to CIN 38, Center-J.Weeks. A.Jones to CIN 38 for no gain (A.Ball). (The punt hang time was 3.25 seconds.)",punt,0.0,0,0,0.0,0,0,0,,,0.0,0.0,,,,41.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020860705732394,0.2938087191338651,0.0074670146347545,0.4363565182685539,0.0638777118081413,0.0045495377198899,0.1918544278615556,0.0,0.0,-2.4071426086558887,0.3721042289314322,-2.3585642333357324,2.3585642333357324,-0.617810107919498,0.617810107919498,-1.716655649526172,1.716655649526172,0.0,0.0,0.0,0.0,-2.174756385363409,2.174756385363409,0.4581007358372368,-0.4581007358372368,-2.174756385363409,2.174756385363409,0.4581007358372368,-0.4581007358372368,0.4099361002372133,0.5900638997627867,0.4099361002372133,0.5900638997627867,0.0471564899362427,0.457092590173456,0.542907409826544,-0.0162334966214016,0.0162334966214016,-0.0483619008712519,0.0483619008712519,0.0,0.0,0.0,0.0,-0.065607751965205,0.065607751965205,0.017245851093953,-0.017245851093953,-0.065607751965205,0.065607751965205,0.017245851093953,-0.017245851093953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,00-0023441,A.Jones,,,,,,,00-0022684,D.Jones,,,,,,,,,,,,,,,,,,,,,HOU,,00-0025624,,A.Ball,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,CIN,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.0,post
598166,2012,153,2013010500,HOU,CIN,CIN,away,HOU,CIN,62.0,2013-01-05,790.0,1690.0,3490.0,Half1,0,2,0,1,1.0,0.0,13:10,CIN 38,10,2,(13:10) (Shotgun) B.Green-Ellis up the middle to CIN 40 for 2 yards (J.Watt).,run,2.0,1,0,0.0,0,0,0,,,0.0,0.0,middle,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016127505750302,0.1196610843285366,0.0014873008208974,0.1858871929890814,0.2807519591189836,0.0036494554507628,0.4069502567167078,0.0,0.0,2.0350383797244564,-0.3992032271052215,-1.9593610062305111,1.9593610062305111,-0.2186068808142764,0.2186068808142764,-1.716655649526172,1.716655649526172,0.0,0.0,0.0,0.0,-2.174756385363409,2.174756385363409,0.4581007358372368,-0.4581007358372368,-2.174756385363409,2.174756385363409,0.4581007358372368,-0.4581007358372368,0.542907409826544,0.457092590173456,0.457092590173456,0.542907409826544,-0.0103338429070427,0.4674264330804988,0.5325735669195012,-0.0058996537143589,0.0058996537143589,-0.0483619008712519,0.0483619008712519,0.0,0.0,0.0,0.0,-0.065607751965205,0.065607751965205,0.017245851093953,-0.017245851093953,-0.065607751965205,0.065607751965205,0.017245851093953,-0.017245851093953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,00-0025860,B.Green-Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOU,,00-0027949,,J.Watt,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.0,post
598167,2012,174,2013010500,HOU,CIN,CIN,away,HOU,CIN,60.0,2013-01-05,751.0,1651.0,3451.0,Half1,0,2,0,1,2.0,0.0,12:31,CIN 40,8,2,(12:31) (Shotgun) A.Dalton pass incomplete short middle to J.Gresham.,pass,0.0,1,0,1.0,0,0,0,short,middle,8.0,0.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019087382542426,0.1317796453738259,0.0018596069528347,0.2049964790596935,0.2816196173091687,0.0039683174429818,0.3738675956072524,0.0,0.0,1.635835152619235,-0.97130719860958,-0.9880538076209312,0.9880538076209312,-0.2186068808142764,0.2186068808142764,-0.745348450916592,0.745348450916592,1.3084892366302958,-2.279796435239876,0.0,0.0,-2.174756385363409,2.174756385363409,0.4581007358372368,-0.4581007358372368,-3.4832456219937047,3.4832456219937047,2.7378971710771127,-2.7378971710771127,0.5325735669195012,0.4674264330804988,0.4674264330804988,0.5325735669195012,-0.0286822644766895,0.4961086975571883,0.5038913024428117,-0.0058996537143589,0.0058996537143589,-0.0196796363945624,0.0196796363945624,0.0412140561491948,-0.0698963206258843,0.0,0.0,-0.065607751965205,0.065607751965205,0.017245851093953,-0.017245851093953,-0.1068218081143998,0.1068218081143998,0.0871421717198374,-0.0871421717198374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0027973,A.Dalton,00-0027873,J.Gresham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.0,post
598168,2012,196,2013010500,HOU,CIN,CIN,away,HOU,CIN,60.0,2013-01-05,747.0,1647.0,3447.0,Half1,0,2,0,1,3.0,0.0,12:27,CIN 40,8,2,(12:27) (Shotgun) A.Dalton pass incomplete short right to J.Gresham (G.Quin).,pass,0.0,1,0,1.0,0,0,0,short,right,8.0,0.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020362396252179,0.1638741545047902,0.002530898061821,0.2561329248656107,0.2625437873494914,0.0047325286986023,0.3081494668944663,0.0,0.0,0.6645279540096549,-1.7259020983962776,0.7378482907753465,-0.7378482907753465,-0.2186068808142764,0.2186068808142764,0.9805536474796857,-0.9805536474796857,2.280630111145701,-4.006532209541978,0.0,0.0,-2.174756385363409,2.174756385363409,0.4581007358372368,-0.4581007358372368,-5.763875733139406,5.763875733139406,6.744429380619091,-6.744429380619091,0.5038913024428117,0.4961086975571883,0.4961086975571883,0.5038913024428117,-0.050323393905626,0.5464320914628144,0.4535679085371856,-0.0058996537143589,0.0058996537143589,0.0306437575110635,-0.0306437575110635,0.0700914106567383,-0.1204148045623643,0.0,0.0,-0.065607751965205,0.065607751965205,0.017245851093953,-0.017245851093953,-0.1769132187711381,0.1769132187711381,0.2075569762822017,-0.2075569762822017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0027973,A.Dalton,00-0027873,J.Gresham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027081,G.Quin,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.0,post
598169,2012,218,2013010500,HOU,CIN,CIN,away,HOU,CIN,60.0,2013-01-05,742.0,1642.0,3442.0,Half1,0,2,0,1,4.0,0.0,12:22,CIN 40,8,2,"(12:22) K.Huber punts 53 yards to HOU 7, Center-C.Harris. K.Martin to HOU 10 for 3 yards (C.Peerman). PENALTY on HOU-D.Manning, Illegal Block Above the Waist, 5 yards, enforced at HOU 10. (The punt hang time was 4.7 seconds.)",punt,0.0,0,0,0.0,0,0,0,,,0.0,0.0,,,,53.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002517302274925,0.2315069841837961,0.0039078521756254,0.3469588262402893,0.2012841308537074,0.0061904852529351,0.2076344190187213,0.0,0.0,-1.0613741443866227,2.159252878574482,-1.4214045877991357,1.4214045877991357,-0.2186068808142764,0.2186068808142764,0.9805536474796857,-0.9805536474796857,0.0,0.0,0.0,0.0,-2.174756385363409,2.174756385363409,0.4581007358372368,-0.4581007358372368,-5.763875733139406,5.763875733139406,6.744429380619091,-6.744429380619091,0.4535679085371856,0.5464320914628144,0.5464320914628144,0.4535679085371856,0.0934115535682189,0.4530205378945954,0.5469794621054046,-0.0058996537143589,0.0058996537143589,0.0306437575110635,-0.0306437575110635,0.0,0.0,0.0,0.0,-0.065607751965205,0.065607751965205,0.017245851093953,-0.017245851093953,-0.1769132187711381,0.1769132187711381,0.2075569762822017,-0.2075569762822017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,00-0029415,K.Martin,,,,,,,00-0027103,K.Huber,,,,,,,,,,,,,,,,,,,,,CIN,,00-0026932,,C.Peerman,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,HOU,3.0,HOU,00-0024257,D.Manning,5.0,0,,Illegal Block Above the Waist,0.0,0.0,0.0,0.0,post
598170,2012,254,2013010500,HOU,CIN,HOU,home,CIN,HOU,95.0,2013-01-05,728.0,1628.0,3428.0,Half1,0,3,0,1,1.0,0.0,12:08,HOU 5,10,2,(12:08) A.Foster right tackle to HOU 7 for 2 yards (M.Lawson).,run,2.0,0,0,0.0,0,0,0,,,0.0,0.0,right,tackle,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037483704300602,0.2277679908801328,0.0207696311029885,0.3547101241511852,0.1562776651277907,0.0031962307642912,0.2335299875435511,0.0,0.0,-1.0978787341878595,-0.4377551545765976,-1.859159742375733,1.859159742375733,-0.6563620353908741,0.6563620353908741,0.9805536474796857,-0.9805536474796857,0.0,0.0,0.0,0.0,-2.174756385363409,2.174756385363409,0.4581007358372368,-0.4581007358372368,-5.763875733139406,5.763875733139406,6.744429380619091,-6.744429380619091,0.4530205378945954,0.5469794621054046,0.4530205378945954,0.5469794621054046,-0.0119057248030407,0.4411148130915546,0.5588851869084454,-0.0178053785173996,0.0178053785173996,0.0306437575110635,-0.0306437575110635,0.0,0.0,0.0,0.0,-0.065607751965205,0.065607751965205,0.017245851093953,-0.017245851093953,-0.1769132187711381,0.1769132187711381,0.2075569762822017,-0.2075569762822017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,00-0026796,A.Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,,00-0024237,,M.Lawson,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.0,post
598171,2012,275,2013010500,HOU,CIN,HOU,home,CIN,HOU,93.0,2013-01-05,691.0,1591.0,3391.0,Half1,0,3,0,1,2.0,0.0,11:31,HOU 7,8,20,(11:31) M.Schaub pass short middle to O.Daniels to HOU 25 for 18 yards (R.Nelson).,pass,18.0,0,0,1.0,0,0,0,short,middle,4.0,14.0,,,,0.0,,,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041991799259353,0.246780595829231,0.0170661683021906,0.3802464184113961,0.135960593501545,0.0035091849010314,0.2122378591286704,0.0,0.0,-1.5356338887644572,2.421080793397521,0.5619210510217878,-0.5619210510217878,-0.6563620353908741,0.6563620353908741,3.4016344408772063,-3.4016344408772063,-0.4813041614433053,2.9023849548408265,-0.4813041614433053,2.9023849548408265,-2.656060546806714,2.656060546806714,3.360485690678064,-3.360485690678064,-6.245179894582711,6.245179894582711,9.64681433545992,-9.64681433545992,0.4411148130915546,0.5588851869084454,0.4411148130915546,0.5588851869084454,0.0722645826214731,0.5133793957130278,0.4866206042869722,-0.0178053785173996,0.0178053785173996,0.1029083401325367,-0.1029083401325367,-0.0145538268742943,0.0868184094957675,-0.0145538268742943,0.0868184094957675,-0.0801615788394993,0.0801615788394993,0.1040642605897205,-0.1040642605897205,-0.1914670456454325,0.1914670456454325,0.2943753857779692,-0.2943753857779692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0022787,M.Schaub,00-0024313,O.Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,,00-0025408,,R.Nelson,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0,,,0.0,0.0,0.0,0.0,post
